ignore,id,doc,toc,year,filcount,discount
41844,12131,1,5,1999,112,83
41845,12037,1,8,1999,0,0
41846,12037,1,7,1999,0,1
41847,12037,1,1,1999,8,4
41848,12037,1,6,1999,3,3
41849,12037,1,2,1999,0,0
41850,12037,1,3,1999,10,9
41851,12037,1,9,1999,35,34
41852,12037,1,4,1999,0,1
41853,12037,1,5,1999,53,20
41854,12039,1,8,1999,2,1
41855,12039,1,7,1999,1,1
41856,12039,1,1,1999,48,31
41857,12039,1,6,1999,32,15
41858,12039,1,2,1999,0,0
41859,12039,1,3,1999,22,13
41860,12039,1,9,1999,114,104
41861,12039,1,4,1999,0,2
41862,12039,1,5,1999,103,87
41863,12065,1,8,1999,0,2
41864,12065,1,7,1999,0,1
41865,12065,1,1,1999,12,6
41866,12065,1,6,1999,4,0
41867,12065,1,2,1999,0,0
41868,12065,1,3,1999,4,5
41869,12065,1,9,1999,42,30
41870,12065,1,4,1999,1,0
41871,12065,1,5,1999,34,24
41872,12073,1,8,1999,36,30
41873,12073,1,7,1999,1,6
41874,12073,1,1,1999,186,228
41875,12073,1,6,1999,165,184
41876,12073,1,2,1999,1,0
41877,12073,1,3,1999,392,431
41878,12073,1,9,1999,700,726
41879,12073,1,4,1999,13,43
41880,12073,1,5,1999,1432,2243
41881,12077,1,8,1999,0,0
41882,12077,1,7,1999,0,0
41883,12077,1,1,1999,3,0
41884,12077,1,6,1999,1,1
41885,12077,1,2,1999,0,0
41886,12077,1,3,1999,6,7
41887,12077,1,9,1999,11,7
41888,12077,1,4,1999,0,0
41889,12077,1,5,1999,30,21
41890,12129,1,8,1999,0,0
41891,12129,1,7,1999,0,0
41892,12129,1,1,1999,6,5
41893,12129,1,6,1999,2,1
41894,12129,1,2,1999,0,0
41895,12129,1,3,1999,4,10
41896,12129,1,9,1999,80,53
41897,12129,1,4,1999,21,7
41898,12129,1,5,1999,79,38
41899,12023,1,8,1999,2,8
41900,12023,1,7,1999,2,2
41901,12023,1,1,1999,56,70
41902,12023,1,6,1999,18,31
41903,12023,1,2,1999,0,0
41904,12023,1,3,1999,68,76
41905,12023,1,9,1999,174,174
41906,12023,1,4,1999,34,1
41907,12023,1,5,1999,177,243
41908,12029,1,8,1999,1,0
41909,12029,1,7,1999,0,0
41910,12029,1,1,1999,8,5
41911,12029,1,6,1999,5,6
41912,12029,1,2,1999,0,0
41913,12029,1,3,1999,13,15
41914,12029,1,9,1999,40,31
41915,12029,1,4,1999,0,0
41916,12029,1,5,1999,28,23
41917,12047,1,8,1999,1,0
41918,12047,1,7,1999,0,0
41919,12047,1,1,1999,3,3
41920,12047,1,6,1999,1,0
41921,12047,1,2,1999,0,0
41922,12047,1,3,1999,12,1
41923,12047,1,9,1999,34,7
41924,12047,1,4,1999,0,0
41925,12047,1,5,1999,49,15
41926,12067,1,8,1999,0,0
41927,12067,1,7,1999,0,0
41928,12067,1,1,1999,2,0
41929,12067,1,6,1999,0,0
41930,12067,1,2,1999,0,0
41931,12067,1,3,1999,1,0
41932,12067,1,9,1999,9,1
41933,12067,1,4,1999,0,0
41934,12067,1,5,1999,4,8
41935,12079,1,8,1999,0,1
41936,12079,1,7,1999,2,1
41937,12079,1,1,1999,9,11
41938,12079,1,6,1999,7,8
41939,12079,1,2,1999,0,0
41940,12079,1,3,1999,6,2
41941,12079,1,9,1999,41,30
41942,12079,1,4,1999,3,2
41943,12079,1,5,1999,74,58
41944,12121,1,8,1999,1,3
41945,12121,1,7,1999,1,0
41946,12121,1,1,1999,9,10
41947,12121,1,6,1999,13,9
41948,12121,1,2,1999,0,0
41949,12121,1,3,1999,14,16
41950,12121,1,9,1999,96,84
41951,12121,1,4,1999,0,2
41952,12121,1,5,1999,77,73
41953,12123,1,8,1999,0,4
41954,12123,1,7,1999,0,0
41955,12123,1,1,1999,8,11
41956,12123,1,6,1999,8,4
41957,12123,1,2,1999,0,0
41958,12123,1,3,1999,3,5
41959,12123,1,9,1999,71,75
41960,12123,1,4,1999,0,0
41961,12123,1,5,1999,66,75
41962,12019,1,8,1999,5,4
41963,12019,1,7,1999,3,2
41964,12019,1,1,1999,57,68
41965,12019,1,6,1999,57,35
41966,12019,1,2,1999,0,0
41967,12019,1,3,1999,64,56
41968,12019,1,9,1999,534,473
41969,12019,1,4,1999,8,11
41970,12019,1,5,1999,140,102
41971,12031,1,8,1999,107,85
41972,12031,1,7,1999,239,181
41973,12031,1,1,1999,841,789
41974,12031,1,6,1999,721,617
41975,12031,1,2,1999,1,1
41976,12031,1,3,1999,1318,1212
41977,12031,1,9,1999,3373,3215
41978,12031,1,4,1999,258,136
41979,12031,1,5,1999,1037,972
41980,12089,1,8,1999,1,0
41981,12089,1,7,1999,1,0
41982,12089,1,1,1999,29,28
41983,12089,1,6,1999,23,20
41984,12089,1,2,1999,1,0
41985,12089,1,3,1999,25,24
41986,12089,1,9,1999,172,125
41987,12089,1,4,1999,10,5
41988,12089,1,5,1999,106,70
41989,12017,1,8,1999,8,13
41990,12017,1,7,1999,3,4
41991,12017,1,1,1999,103,81
41992,12017,1,6,1999,38,35
41993,12017,1,2,1999,2,3
41994,12017,1,3,1999,94,63
41995,12017,1,9,1999,392,345
41996,12017,1,4,1999,0,2
41997,12017,1,5,1999,101,102
41998,12053,1,8,1999,42,25
41999,12053,1,7,1999,1,1
42000,12053,1,1,1999,105,78
42001,12053,1,6,1999,54,34
42002,12053,1,2,1999,0,0
42003,12053,1,3,1999,67,38
42004,12053,1,9,1999,482,386
42005,12053,1,4,1999,0,35
42006,12053,1,5,1999,197,111
42007,12069,1,8,1999,23,19
42008,12069,1,7,1999,7,4
42009,12069,1,1,1999,91,107
42010,12069,1,6,1999,66,54
42011,12069,1,2,1999,0,0
42012,12069,1,3,1999,176,181
42013,12069,1,9,1999,647,618
42014,12069,1,4,1999,6,13
42015,12069,1,5,1999,195,172
42016,12083,1,8,1999,20,13
42017,12083,1,7,1999,4,1
42018,12083,1,1,1999,197,172
42019,12083,1,6,1999,86,76
42020,12083,1,2,1999,2,0
42021,12083,1,3,1999,281,183
42022,12083,1,9,1999,1027,842
42023,12083,1,4,1999,8,9
42024,12083,1,5,1999,632,385
42025,12119,1,8,1999,1,2
42026,12119,1,7,1999,1,0
42027,12119,1,1,1999,25,19
42028,12119,1,6,1999,16,15
42029,12119,1,2,1999,0,0
42030,12119,1,3,1999,14,9
42031,12119,1,9,1999,114,93
42032,12119,1,4,1999,0,6
42033,12119,1,5,1999,63,84
42034,12101,1,8,1999,21,35
42035,12101,1,7,1999,7,7
42036,12101,1,1,1999,359,303
42037,12101,1,6,1999,170,139
42038,12101,1,2,1999,0,0
42039,12101,1,3,1999,213,185
42040,12101,1,9,1999,1407,1177
42041,12101,1,4,1999,96,40
42042,12101,1,5,1999,416,349
42043,12103,1,8,1999,91,83
42044,12103,1,7,1999,49,37
42045,12103,1,1,1999,1179,1290
42046,12103,1,6,1999,753,741
42047,12103,1,2,1999,4,4
42048,12103,1,3,1999,1783,1752
42049,12103,1,9,1999,3392,3320
42050,12103,1,4,1999,21,11
42051,12103,1,5,1999,904,820
42052,12035,1,8,1999,6,5
42053,12035,1,7,1999,6,6
42054,12035,1,1,1999,55,52
42055,12035,1,6,1999,51,29
42056,12035,1,2,1999,1,0
42057,12035,1,3,1999,29,38
42058,12035,1,9,1999,174,186
42059,12035,1,4,1999,3,0
42060,12035,1,5,1999,67,83
42061,12107,1,8,1999,16,7
42062,12107,1,7,1999,4,6
42063,12107,1,1,1999,38,38
42064,12107,1,6,1999,53,31
42065,12107,1,2,1999,0,0
42066,12107,1,3,1999,23,23
42067,12107,1,9,1999,274,248
42068,12107,1,4,1999,4,5
42069,12107,1,5,1999,98,66
42070,12109,1,8,1999,13,11
42071,12109,1,7,1999,10,6
42072,12109,1,1,1999,79,77
42073,12109,1,6,1999,43,57
42074,12109,1,2,1999,0,0
42075,12109,1,3,1999,128,94
42076,12109,1,9,1999,293,301
42077,12109,1,4,1999,5,3
42078,12109,1,5,1999,170,155
42079,12127,1,8,1999,51,51
42080,12127,1,7,1999,72,64
42081,12127,1,1,1999,740,775
42082,12127,1,6,1999,579,499
42083,12127,1,2,1999,3,2
42084,12127,1,3,1999,461,445
42085,12127,1,9,1999,1805,1733
42086,12127,1,4,1999,37,39
42087,12127,1,5,1999,491,547
42088,12001,1,8,1999,46,39
42089,12001,1,7,1999,16,8
42090,12001,1,1,1999,141,142
42091,12001,1,6,1999,89,78
42092,12001,1,2,1999,0,1
42093,12001,1,3,1999,227,239
42094,12001,1,9,1999,487,422
42095,12001,1,4,1999,27,37
42096,12001,1,5,1999,227,195
42097,12003,1,8,1999,0,0
42098,12003,1,7,1999,0,0
42099,12003,1,1,1999,4,4
42100,12003,1,6,1999,10,6
42101,12003,1,2,1999,0,0
42102,12003,1,3,1999,15,12
42103,12003,1,9,1999,65,48
42104,12003,1,4,1999,0,0
42105,12003,1,5,1999,109,126
42106,12007,1,8,1999,1,0
42107,12007,1,7,1999,1,1
42108,12007,1,1,1999,15,4
42109,12007,1,6,1999,6,1
42110,12007,1,2,1999,0,0
42111,12007,1,3,1999,21,19
42112,12007,1,9,1999,74,81
42113,12007,1,4,1999,0,0
42114,12007,1,5,1999,122,118
42115,12041,1,8,1999,0,0
42116,12041,1,7,1999,1,0
42117,12041,1,1,1999,3,3
42118,12041,1,6,1999,5,3
42119,12041,1,2,1999,0,0
42120,12041,1,3,1999,22,18
42121,12041,1,9,1999,53,28
42122,12041,1,4,1999,0,0
42123,12041,1,5,1999,11,9
42124,12075,1,8,1999,3,0
42125,12075,1,7,1999,1,1
42126,12075,1,1,1999,6,15
42127,12075,1,6,1999,12,8
42128,12075,1,2,1999,0,0
42129,12075,1,3,1999,21,12
42130,12075,1,9,1999,130,97
42131,12075,1,4,1999,1,9
42132,12075,1,5,1999,171,155
42133,12125,1,8,1999,1,0
42134,12125,1,7,1999,0,0
42135,12125,1,1,1999,5,1
42136,12125,1,6,1999,54,27
42137,12125,1,2,1999,0,0
42138,12125,1,3,1999,5,7
42139,12125,1,9,1999,16,13
42140,12125,1,4,1999,0,2
42141,12125,1,5,1999,18,11
42142,12095,1,8,1999,133,87
42143,12095,1,7,1999,247,40
42144,12095,1,1,1999,1018,1102
42145,12095,1,6,1999,760,742
42146,12095,1,2,1999,456,430
42147,12095,1,3,1999,1656,1513
42148,12095,1,9,1999,4443,4468
42149,12095,1,4,1999,23,25
42150,12095,1,5,1999,1735,1488
42151,12097,1,8,1999,42,33
42152,12097,1,7,1999,5,3
42153,12097,1,1,1999,168,156
42154,12097,1,6,1999,92,77
42155,12097,1,2,1999,0,0
42156,12097,1,3,1999,177,139
42157,12097,1,9,1999,1334,1224
42158,12097,1,4,1999,2,3
42159,12097,1,5,1999,197,169
42160,12049,1,8,1999,0,1
42161,12049,1,7,1999,0,0
42162,12049,1,1,1999,16,17
42163,12049,1,6,1999,12,10
42164,12049,1,2,1999,0,0
42165,12049,1,3,1999,11,16
42166,12049,1,9,1999,61,50
42167,12049,1,4,1999,4,5
42168,12049,1,5,1999,87,67
42169,12055,1,8,1999,8,1
42170,12055,1,7,1999,0,0
42171,12055,1,1,1999,77,40
42172,12055,1,6,1999,28,38
42173,12055,1,2,1999,0,0
42174,12055,1,3,1999,41,57
42175,12055,1,9,1999,333,326
42176,12055,1,4,1999,0,2
42177,12055,1,5,1999,147,134
42178,12105,1,8,1999,30,34
42179,12105,1,7,1999,5,10
42180,12105,1,1,1999,419,429
42181,12105,1,6,1999,201,179
42182,12105,1,2,1999,0,1
42183,12105,1,3,1999,546,543
42184,12105,1,9,1999,1981,1847
42185,12105,1,4,1999,41,50
42186,12105,1,5,1999,867,763
42187,12086,1,8,1999,348,360
42188,12086,1,7,1999,335,716
42189,12086,1,1,1999,2972,3643
42190,12086,1,6,1999,2785,3017
42191,12086,1,2,1999,175,184
42192,12086,1,3,1999,5406,5955
42193,12086,1,9,1999,12950,13016
42194,12086,1,4,1999,41,5
42195,12086,1,5,1999,5137,4635
42196,12027,1,8,1999,2,0
42197,12027,1,7,1999,0,0
42198,12027,1,1,1999,16,11
42199,12027,1,6,1999,4,4
42200,12027,1,2,1999,0,0
42201,12027,1,3,1999,17,6
42202,12027,1,9,1999,103,58
42203,12027,1,4,1999,11,2
42204,12027,1,5,1999,154,38
42205,12081,1,8,1999,21,25
42206,12081,1,7,1999,4,5
42207,12081,1,1,1999,243,216
42208,12081,1,6,1999,114,89
42209,12081,1,2,1999,6,2
42210,12081,1,3,1999,234,186
42211,12081,1,9,1999,758,675
42212,12081,1,4,1999,2,1
42213,12081,1,5,1999,261,264
42214,12115,1,8,1999,41,35
42215,12115,1,7,1999,10,9
42216,12115,1,1,1999,314,334
42217,12115,1,6,1999,130,152
42218,12115,1,2,1999,8,7
42219,12115,1,3,1999,583,666
42220,12115,1,9,1999,947,885
42221,12115,1,4,1999,66,60
42222,12115,1,5,1999,724,554
42223,12057,1,8,1999,271,163
42224,12057,1,7,1999,1082,293
42225,12057,1,1,1999,1654,1952
42226,12057,1,6,1999,810,824
42227,12057,1,2,1999,0,0
42228,12057,1,3,1999,1518,1563
42229,12057,1,9,1999,3696,3494
42230,12057,1,4,1999,48,67
42231,12057,1,5,1999,1345,1328
42232,12005,1,8,1999,6,14
42233,12005,1,7,1999,0,3
42234,12005,1,1,1999,133,107
42235,12005,1,6,1999,90,72
42236,12005,1,2,1999,5,6
42237,12005,1,3,1999,233,174
42238,12005,1,9,1999,458,356
42239,12005,1,4,1999,17,13
42240,12005,1,5,1999,295,206
42241,12013,1,8,1999,0,0
42242,12013,1,7,1999,2,5
42243,12013,1,1,1999,0,3
42244,12013,1,6,1999,0,0
42245,12013,1,2,1999,0,0
42246,12013,1,3,1999,1,5
42247,12013,1,9,1999,19,19
42248,12013,1,4,1999,0,0
42249,12013,1,5,1999,81,56
42250,12045,1,8,1999,0,0
42251,12045,1,7,1999,8,6
42252,12045,1,1,1999,3,7
42253,12045,1,6,1999,0,1
42254,12045,1,2,1999,0,0
42255,12045,1,3,1999,13,6
42256,12045,1,9,1999,42,26
42257,12045,1,4,1999,0,0
42258,12045,1,5,1999,113,66
42259,12059,1,8,1999,2,0
42260,12059,1,7,1999,0,0
42261,12059,1,1,1999,4,9
42262,12059,1,6,1999,0,0
42263,12059,1,2,1999,0,0
42264,12059,1,3,1999,11,6
42265,12059,1,9,1999,34,19
42266,12059,1,4,1999,0,0
42267,12059,1,5,1999,59,46
42268,12063,1,8,1999,2,1
42269,12063,1,7,1999,2,0
42270,12063,1,1,1999,29,29
42271,12063,1,6,1999,15,12
42272,12063,1,2,1999,0,0
42273,12063,1,3,1999,32,25
42274,12063,1,9,1999,124,95
42275,12063,1,4,1999,1,3
42276,12063,1,5,1999,113,104
42277,12133,1,8,1999,0,0
42278,12133,1,7,1999,0,0
42279,12133,1,1,1999,11,3
42280,12133,1,6,1999,7,7
42281,12133,1,2,1999,0,0
42282,12133,1,3,1999,18,8
42283,12133,1,9,1999,43,16
42284,12133,1,4,1999,1,1
42285,12133,1,5,1999,126,65
42286,12099,1,8,1999,168,138
42287,12099,1,7,1999,556,184
42288,12099,1,1,1999,1737,1700
42289,12099,1,6,1999,1242,1137
42290,12099,1,2,1999,5,8
42291,12099,1,3,1999,2729,2430
42292,12099,1,9,1999,4181,3971
42293,12099,1,4,1999,443,175
42294,12099,1,5,1999,1682,1544
42295,12087,1,8,1999,37,19
42296,12087,1,7,1999,3,27
42297,12087,1,1,1999,73,56
42298,12087,1,6,1999,151,95
42299,12087,1,2,1999,2,5
42300,12087,1,3,1999,121,107
42301,12087,1,9,1999,230,184
42302,12087,1,4,1999,2,0
42303,12087,1,5,1999,282,173
42304,12011,1,8,1999,238,223
42305,12011,1,7,1999,959,481
42306,12011,1,1,1999,2116,2344
42307,12011,1,6,1999,1778,1743
42308,12011,1,2,1999,13,13
42309,12011,1,3,1999,4034,3806
42310,12011,1,9,1999,8698,8795
42311,12011,1,4,1999,36,60
42312,12011,1,5,1999,3824,3676
42313,12009,1,8,1999,93,46
42314,12009,1,7,1999,2,4
42315,12009,1,1,1999,513,454
42316,12009,1,6,1999,150,131
42317,12009,1,2,1999,1,0
42318,12009,1,3,1999,464,326
42319,12009,1,9,1999,1737,1550
42320,12009,1,4,1999,31,13
42321,12009,1,5,1999,694,535
42322,12117,1,8,1999,33,36
42323,12117,1,7,1999,6,8
42324,12117,1,1,1999,256,289
42325,12117,1,6,1999,146,139
42326,12117,1,2,1999,2,3
42327,12117,1,3,1999,559,476
42328,12117,1,9,1999,1248,1207
42329,12117,1,4,1999,36,98
42330,12117,1,5,1999,315,259
42331,12061,1,8,1999,21,9
42332,12061,1,7,1999,1,2
42333,12061,1,1,1999,111,84
42334,12061,1,6,1999,69,64
42335,12061,1,2,1999,3,3
42336,12061,1,3,1999,140,87
42337,12061,1,9,1999,303,247
42338,12061,1,4,1999,6,4
42339,12061,1,5,1999,101,68
42340,12085,1,8,1999,22,15
42341,12085,1,7,1999,7,13
42342,12085,1,1,1999,95,100
42343,12085,1,6,1999,76,72
42344,12085,1,2,1999,3,4
42345,12085,1,3,1999,210,177
42346,12085,1,9,1999,265,293
42347,12085,1,4,1999,13,0
42348,12085,1,5,1999,232,237
42349,12093,1,8,1999,6,1
42350,12093,1,7,1999,1,0
42351,12093,1,1,1999,28,36
42352,12093,1,6,1999,13,18
42353,12093,1,2,1999,2,0
42354,12093,1,3,1999,19,23
42355,12093,1,9,1999,116,102
42356,12093,1,4,1999,3,0
42357,12093,1,5,1999,105,96
42358,12111,1,8,1999,23,18
42359,12111,1,7,1999,5,7
42360,12111,1,1,1999,209,279
42361,12111,1,6,1999,132,145
42362,12111,1,2,1999,1,2
42363,12111,1,3,1999,164,183
42364,12111,1,9,1999,873,946
42365,12111,1,4,1999,24,13
42366,12111,1,5,1999,247,224
42367,12015,1,8,1999,1,3
42368,12015,1,7,1999,2,3
42369,12015,1,1,1999,105,122
42370,12015,1,6,1999,63,69
42371,12015,1,2,1999,1,1
42372,12015,1,3,1999,135,111
42373,12015,1,9,1999,558,496
42374,12015,1,4,1999,521,68
42375,12015,1,5,1999,170,167
42376,12021,1,8,1999,43,32
42377,12021,1,7,1999,10,9
42378,12021,1,1,1999,206,197
42379,12021,1,6,1999,136,132
42380,12021,1,2,1999,7,7
42381,12021,1,3,1999,451,430
42382,12021,1,9,1999,629,617
42383,12021,1,4,1999,84,17
42384,12021,1,5,1999,361,393
42385,12043,1,8,1999,0,0
42386,12043,1,7,1999,0,0
42387,12043,1,1,1999,4,2
42388,12043,1,6,1999,0,3
42389,12043,1,2,1999,0,0
42390,12043,1,3,1999,4,4
42391,12043,1,9,1999,35,40
42392,12043,1,4,1999,0,1
42393,12043,1,5,1999,22,14
42394,12051,1,8,1999,4,2
42395,12051,1,7,1999,1,0
42396,12051,1,1,1999,27,17
42397,12051,1,6,1999,18,15
42398,12051,1,2,1999,0,0
42399,12051,1,3,1999,48,32
42400,12051,1,9,1999,120,94
42401,12051,1,4,1999,1,2
42402,12051,1,5,1999,41,33
42403,12071,1,8,1999,47,37
42404,12071,1,7,1999,134,18
42405,12071,1,1,1999,390,442
42406,12071,1,6,1999,272,203
42407,12071,1,2,1999,0,2
42408,12071,1,3,1999,896,802
42409,12071,1,9,1999,1895,1859
42410,12071,1,4,1999,107,47
42411,12071,1,5,1999,630,585
42412,12033,2,2,1999,9,9
42413,12033,2,4,1999,16,14
42414,12033,2,9,1999,132,141
42415,12033,2,8,1999,174,137
42416,12033,2,5,1999,1157,1080
42417,12033,2,1,1999,614,548
42418,12033,2,10,1999,1140,1224
42419,12033,2,11,1999,50,113
42420,12033,2,6,1999,42,49
42421,12033,2,3,1999,1101,1133
42422,12033,2,7,1999,313,544
42423,12091,2,2,1999,3,3
42424,12091,2,4,1999,8,6
42425,12091,2,9,1999,65,69
42426,12091,2,8,1999,30,46
42427,12091,2,5,1999,224,255
42428,12091,2,1,1999,138,176
42429,12091,2,10,1999,276,361
42430,12091,2,11,1999,114,121
42431,12091,2,6,1999,17,10
42432,12091,2,3,1999,366,389
42433,12091,2,7,1999,186,176
42434,12113,2,2,1999,0,1
42435,12113,2,4,1999,3,4
42436,12113,2,9,1999,37,32
42437,12113,2,8,1999,10,5
42438,12113,2,5,1999,224,197
42439,12113,2,1,1999,116,112
42440,12113,2,10,1999,210,191
42441,12113,2,11,1999,7,1
42442,12113,2,6,1999,6,12
42443,12113,2,3,1999,135,115
42444,12113,2,7,1999,238,162
42445,12131,2,2,1999,0,0
42446,12131,2,4,1999,2,1
42447,12131,2,9,1999,14,11
42448,12131,2,8,1999,6,8
42449,12131,2,5,1999,116,122
42450,12131,2,1,1999,82,78
42451,12131,2,10,1999,149,140
42452,12131,2,11,1999,21,10
42453,12131,2,6,1999,1,0
42454,12131,2,3,1999,130,125
42455,12131,2,7,1999,171,167
42456,12037,2,2,1999,0,0
42457,12037,2,4,1999,0,2
42458,12037,2,9,1999,4,1
42459,12037,2,8,1999,2,1
42460,12037,2,5,1999,50,22
42461,12037,2,1,1999,10,5
42462,12037,2,10,1999,42,26
42463,12037,2,11,1999,6,2
42464,12037,2,6,1999,3,4
42465,12037,2,3,1999,36,27
42466,12037,2,7,1999,19,9
42467,12039,2,2,1999,0,0
42468,12039,2,4,1999,9,4
42469,12039,2,9,1999,20,18
42470,12039,2,8,1999,11,12
42471,12039,2,5,1999,124,121
42472,12039,2,1,1999,75,68
42473,12039,2,10,1999,96,99
42474,12039,2,11,1999,39,5
42475,12039,2,6,1999,3,5
42476,12039,2,3,1999,200,180
42477,12039,2,7,1999,72,81
42478,12065,2,2,1999,2,0
42479,12065,2,4,1999,4,3
42480,12065,2,9,1999,6,4
42481,12065,2,8,1999,6,5
42482,12065,2,5,1999,62,56
42483,12065,2,1,1999,20,12
42484,12065,2,10,1999,25,16
42485,12065,2,11,1999,3,0
42486,12065,2,6,1999,4,3
42487,12065,2,3,1999,78,58
42488,12065,2,7,1999,27,28
42489,12073,2,2,1999,2,1
42490,12073,2,4,1999,20,9
42491,12073,2,9,1999,100,45
42492,12073,2,8,1999,153,61
42493,12073,2,5,1999,880,600
42494,12073,2,1,1999,577,357
42495,12073,2,10,1999,1731,1559
42496,12073,2,11,1999,250,240
42497,12073,2,6,1999,50,23
42498,12073,2,3,1999,1187,830
42499,12073,2,7,1999,368,760
42500,12077,2,2,1999,0,0
42501,12077,2,4,1999,0,0
42502,12077,2,9,1999,6,5
42503,12077,2,8,1999,0,2
42504,12077,2,5,1999,14,15
42505,12077,2,1,1999,3,4
42506,12077,2,10,1999,8,7
42507,12077,2,11,1999,7,2
42508,12077,2,6,1999,10,4
42509,12077,2,3,1999,20,16
42510,12077,2,7,1999,4,6
42511,12129,2,2,1999,0,1
42512,12129,2,4,1999,1,1
42513,12129,2,9,1999,7,8
42514,12129,2,8,1999,4,0
42515,12129,2,5,1999,77,73
42516,12129,2,1,1999,58,53
42517,12129,2,10,1999,55,44
42518,12129,2,11,1999,2,2
42519,12129,2,6,1999,1,1
42520,12129,2,3,1999,33,31
42521,12129,2,7,1999,44,51
42522,12023,2,2,1999,2,0
42523,12023,2,4,1999,1,2
42524,12023,2,9,1999,31,25
42525,12023,2,8,1999,41,38
42526,12023,2,5,1999,208,247
42527,12023,2,1,1999,161,113
42528,12023,2,10,1999,238,262
42529,12023,2,11,1999,26,35
42530,12023,2,6,1999,16,17
42531,12023,2,3,1999,282,267
42532,12023,2,7,1999,162,201
42533,12029,2,2,1999,0,0
42534,12029,2,4,1999,2,1
42535,12029,2,9,1999,3,2
42536,12029,2,8,1999,0,0
42537,12029,2,5,1999,34,30
42538,12029,2,1,1999,23,11
42539,12029,2,10,1999,27,21
42540,12029,2,11,1999,2,1
42541,12029,2,6,1999,2,2
42542,12029,2,3,1999,29,47
42543,12029,2,7,1999,19,32
42544,12047,2,2,1999,0,0
42545,12047,2,4,1999,1,1
42546,12047,2,9,1999,6,7
42547,12047,2,8,1999,2,5
42548,12047,2,5,1999,49,33
42549,12047,2,1,1999,15,17
42550,12047,2,10,1999,15,25
42551,12047,2,11,1999,3,0
42552,12047,2,6,1999,1,0
42553,12047,2,3,1999,19,41
42554,12047,2,7,1999,29,30
42555,12067,2,2,1999,0,0
42556,12067,2,4,1999,1,1
42557,12067,2,9,1999,2,5
42558,12067,2,8,1999,3,0
42559,12067,2,5,1999,11,6
42560,12067,2,1,1999,7,3
42561,12067,2,10,1999,9,7
42562,12067,2,11,1999,0,0
42563,12067,2,6,1999,0,0
42564,12067,2,3,1999,8,7
42565,12067,2,7,1999,5,2
42566,12079,2,2,1999,1,0
42567,12079,2,4,1999,1,0
42568,12079,2,9,1999,6,5
42569,12079,2,8,1999,14,11
42570,12079,2,5,1999,85,97
42571,12079,2,1,1999,63,52
42572,12079,2,10,1999,37,70
42573,12079,2,11,1999,2,11
42574,12079,2,6,1999,6,3
42575,12079,2,3,1999,79,72
42576,12079,2,7,1999,53,44
42577,12121,2,2,1999,1,3
42578,12121,2,4,1999,3,1
42579,12121,2,9,1999,28,17
42580,12121,2,8,1999,10,16
42581,12121,2,5,1999,47,60
42582,12121,2,1,1999,65,105
42583,12121,2,10,1999,60,104
42584,12121,2,11,1999,11,9
42585,12121,2,6,1999,8,7
42586,12121,2,3,1999,142,160
42587,12121,2,7,1999,80,104
42588,12123,2,2,1999,0,0
42589,12123,2,4,1999,1,1
42590,12123,2,9,1999,12,8
42591,12123,2,8,1999,8,3
42592,12123,2,5,1999,90,89
42593,12123,2,1,1999,33,30
42594,12123,2,10,1999,60,67
42595,12123,2,11,1999,0,2
42596,12123,2,6,1999,11,7
42597,12123,2,3,1999,58,51
42598,12123,2,7,1999,38,30
42599,12019,2,2,1999,1,1
42600,12019,2,4,1999,6,5
42601,12019,2,9,1999,46,45
42602,12019,2,8,1999,24,24
42603,12019,2,5,1999,96,95
42604,12019,2,1,1999,96,108
42605,12019,2,10,1999,220,253
42606,12019,2,11,1999,247,225
42607,12019,2,6,1999,6,2
42608,12019,2,3,1999,171,198
42609,12019,2,7,1999,48,74
42610,12031,2,2,1999,20,8
42611,12031,2,4,1999,71,50
42612,12031,2,9,1999,298,244
42613,12031,2,8,1999,196,191
42614,12031,2,5,1999,1103,979
42615,12031,2,1,1999,426,488
42616,12031,2,10,1999,1593,2067
42617,12031,2,11,1999,1842,6358
42618,12031,2,6,1999,27,33
42619,12031,2,3,1999,2193,2152
42620,12031,2,7,1999,486,473
42621,12089,2,2,1999,1,0
42622,12089,2,4,1999,6,0
42623,12089,2,9,1999,24,5
42624,12089,2,8,1999,9,3
42625,12089,2,5,1999,48,19
42626,12089,2,1,1999,50,15
42627,12089,2,10,1999,95,32
42628,12089,2,11,1999,41,5
42629,12089,2,6,1999,2,4
42630,12089,2,3,1999,113,31
42631,12089,2,7,1999,40,19
42632,12017,2,2,1999,0,3
42633,12017,2,4,1999,5,6
42634,12017,2,9,1999,31,21
42635,12017,2,8,1999,8,5
42636,12017,2,5,1999,165,126
42637,12017,2,1,1999,62,66
42638,12017,2,10,1999,192,150
42639,12017,2,11,1999,70,43
42640,12017,2,6,1999,12,11
42641,12017,2,3,1999,136,94
42642,12017,2,7,1999,70,51
42643,12053,2,2,1999,0,0
42644,12053,2,4,1999,3,2
42645,12053,2,9,1999,28,24
42646,12053,2,8,1999,22,10
42647,12053,2,5,1999,252,224
42648,12053,2,1,1999,131,95
42649,12053,2,10,1999,200,176
42650,12053,2,11,1999,17,20
42651,12053,2,6,1999,7,14
42652,12053,2,3,1999,192,211
42653,12053,2,7,1999,97,96
42654,12069,2,2,1999,19,4
42655,12069,2,4,1999,13,6
42656,12069,2,9,1999,88,53
42657,12069,2,8,1999,56,35
42658,12069,2,5,1999,609,520
42659,12069,2,1,1999,277,241
