ignore,id,doc,toc,variable,value
977,12007,2,7,1986,27
978,12041,2,2,1986,0
979,12041,2,4,1986,0
980,12041,2,9,1986,4
981,12041,2,8,1986,0
982,12041,2,5,1986,7
983,12041,2,1,1986,20
984,12041,2,10,1986,36
985,12041,2,11,1986,12
986,12041,2,6,1986,1
987,12041,2,3,1986,7
988,12041,2,7,1986,8
989,12075,2,2,1986,0
990,12075,2,4,1986,1
991,12075,2,9,1986,11
992,12075,2,8,1986,2
993,12075,2,5,1986,35
994,12075,2,1,1986,6
995,12075,2,10,1986,48
996,12075,2,11,1986,39
997,12075,2,6,1986,52
998,12075,2,3,1986,52
999,12075,2,7,1986,23
1000,12125,2,2,1986,1
1001,12125,2,4,1986,2
1002,12125,2,9,1986,3
1003,12125,2,8,1986,0
1004,12125,2,5,1986,27
1005,12125,2,1,1986,16
1006,12125,2,10,1986,12
1007,12125,2,11,1986,13
1008,12125,2,6,1986,7
1009,12125,2,3,1986,7
1010,12125,2,7,1986,12
1011,12095,2,2,1986,13
1012,12095,2,4,1986,53
1013,12095,2,9,1986,192
1014,12095,2,8,1986,228
1015,12095,2,5,1986,645
1016,12095,2,1,1986,1137
1017,12095,2,10,1986,1616
1018,12095,2,11,1986,903
1019,12095,2,6,1986,34
1020,12095,2,3,1986,1200
1021,12095,2,7,1986,378
1022,12097,2,2,1986,0
1023,12097,2,4,1986,7
1024,12097,2,9,1986,8
1025,12097,2,8,1986,19
1026,12097,2,5,1986,76
1027,12097,2,1,1986,55
1028,12097,2,10,1986,130
1029,12097,2,11,1986,4
1030,12097,2,6,1986,57
1031,12097,2,3,1986,179
1032,12097,2,7,1986,37
1033,12049,2,2,1986,0
1034,12049,2,4,1986,1
1035,12049,2,9,1986,7
1036,12049,2,8,1986,0
1037,12049,2,5,1986,41
1038,12049,2,1,1986,46
1039,12049,2,10,1986,45
1040,12049,2,11,1986,48
1041,12049,2,6,1986,20
1042,12049,2,3,1986,54
1043,12049,2,7,1986,27
1044,12055,2,2,1986,3
1045,12055,2,4,1986,7
1046,12055,2,9,1986,15
1047,12055,2,8,1986,13
1048,12055,2,5,1986,43
1049,12055,2,1,1986,80
1050,12055,2,10,1986,126
1051,12055,2,11,1986,43
1052,12055,2,6,1986,4
1053,12055,2,3,1986,108
1054,12055,2,7,1986,58
1055,12105,2,2,1986,16
1056,12105,2,4,1986,20
1057,12105,2,9,1986,164
1058,12105,2,8,1986,186
1059,12105,2,5,1986,536
1060,12105,2,1,1986,610
1061,12105,2,10,1986,953
1062,12105,2,11,1986,411
1063,12105,2,6,1986,81
1064,12105,2,3,1986,793
1065,12105,2,7,1986,228
1066,12086,2,2,1986,310
1067,12086,2,4,1986,112
1068,12086,2,9,1986,242
1069,12086,2,8,1986,1033
1070,12086,2,5,1986,1688
1071,12086,2,1,1986,2322
1072,12086,2,10,1986,3661
1073,12086,2,11,1986,2250
1074,12086,2,6,1986,116
1075,12086,2,3,1986,4969
1076,12086,2,7,1986,1881
1077,12027,2,2,1986,5
1078,12027,2,4,1986,7
1079,12027,2,9,1986,6
1080,12027,2,8,1986,9
1081,12027,2,5,1986,45
1082,12027,2,1,1986,56
1083,12027,2,10,1986,120
1084,12027,2,11,1986,47
1085,12027,2,6,1986,0
1086,12027,2,3,1986,76
1087,12027,2,7,1986,47
1088,12081,2,2,1986,3
1089,12081,2,4,1986,4
1090,12081,2,9,1986,73
1091,12081,2,8,1986,43
1092,12081,2,5,1986,226
1093,12081,2,1,1986,3
1094,12081,2,10,1986,474
1095,12081,2,11,1986,402
1096,12081,2,6,1986,303
1097,12081,2,3,1986,354
1098,12081,2,7,1986,184
1099,12115,2,2,1986,8
1100,12115,2,4,1986,16
1101,12115,2,9,1986,49
1102,12115,2,8,1986,72
1103,12115,2,5,1986,209
1104,12115,2,1,1986,383
1105,12115,2,10,1986,566
1106,12115,2,11,1986,559
1107,12115,2,6,1986,64
1108,12115,2,3,1986,417
1109,12115,2,7,1986,198
1110,12057,2,2,1986,76
1111,12057,2,4,1986,123
1112,12057,2,9,1986,323
1113,12057,2,8,1986,863
1114,12057,2,5,1986,1190
1115,12057,2,1,1986,1770
1116,12057,2,10,1986,3570
1117,12057,2,11,1986,1115
1118,12057,2,6,1986,94
1119,12057,2,3,1986,2209
1120,12057,2,7,1986,1541
1121,12005,2,2,1986,7
1122,12005,2,4,1986,16
1123,12005,2,9,1986,43
1124,12005,2,8,1986,61
1125,12005,2,5,1986,239
1126,12005,2,1,1986,302
1127,12005,2,10,1986,410
1128,12005,2,11,1986,663
1129,12005,2,6,1986,81
1130,12005,2,3,1986,296
1131,12005,2,7,1986,79
1132,12013,2,2,1986,4
1133,12013,2,4,1986,1
1134,12013,2,9,1986,6
1135,12013,2,8,1986,6
1136,12013,2,5,1986,11
1137,12013,2,1,1986,12
1138,12013,2,10,1986,47
1139,12013,2,11,1986,10
1140,12013,2,6,1986,0
1141,12013,2,3,1986,14
1142,12013,2,7,1986,28
1143,12045,2,2,1986,0
1144,12045,2,4,1986,1
1145,12045,2,9,1986,4
1146,12045,2,8,1986,3
1147,12045,2,5,1986,35
1148,12045,2,1,1986,14
1149,12045,2,10,1986,33
1150,12045,2,11,1986,40
1151,12045,2,6,1986,3
1152,12045,2,3,1986,26
1153,12045,2,7,1986,40
1154,12059,2,2,1986,1
1155,12059,2,4,1986,0
1156,12059,2,9,1986,7
1157,12059,2,8,1986,0
1158,12059,2,5,1986,15
1159,12059,2,1,1986,5
1160,12059,2,10,1986,20
1161,12059,2,11,1986,12
1162,12059,2,6,1986,1
1163,12059,2,3,1986,15
1164,12059,2,7,1986,12
1165,12063,2,2,1986,0
1166,12063,2,4,1986,0
1167,12063,2,9,1986,6
1168,12063,2,8,1986,7
1169,12063,2,5,1986,54
1170,12063,2,1,1986,22
1171,12063,2,10,1986,62
1172,12063,2,11,1986,80
1173,12063,2,6,1986,4
1174,12063,2,3,1986,21
1175,12063,2,7,1986,42
1176,12133,2,2,1986,0
1177,12133,2,4,1986,1
1178,12133,2,9,1986,11
1179,12133,2,8,1986,0
1180,12133,2,5,1986,18
1181,12133,2,1,1986,13
1182,12133,2,10,1986,34
1183,12133,2,11,1986,29
1184,12133,2,6,1986,1
1185,12133,2,3,1986,23
1186,12133,2,7,1986,6
1187,12099,2,2,1986,30
1188,12099,2,4,1986,90
1189,12099,2,9,1986,205
1190,12099,2,8,1986,553
1191,12099,2,5,1986,882
1192,12099,2,1,1986,1243
1193,12099,2,10,1986,2518
1194,12099,2,11,1986,73
1195,12099,2,6,1986,44
1196,12099,2,3,1986,2431
1197,12099,2,7,1986,730
1198,12087,2,2,1986,4
1199,12087,2,4,1986,14
1200,12087,2,9,1986,29
1201,12087,2,8,1986,37
1202,12087,2,5,1986,236
1203,12087,2,1,1986,176
1204,12087,2,10,1986,308
1205,12087,2,11,1986,91
1206,12087,2,6,1986,15
1207,12087,2,3,1986,293
1208,12087,2,7,1986,93
1209,12011,2,2,1986,62
1210,12011,2,4,1986,188
1211,12011,2,9,1986,210
1212,12011,2,8,1986,821
1213,12011,2,5,1986,1104
1214,12011,2,1,1986,1629
1215,12011,2,10,1986,2646
1216,12011,2,11,1986,85
1217,12011,2,6,1986,40
1218,12011,2,3,1986,4314
1219,12011,2,7,1986,1054
1220,12009,2,2,1986,18
1221,12009,2,4,1986,37
1222,12009,2,9,1986,94
1223,12009,2,8,1986,172
1224,12009,2,5,1986,426
1225,12009,2,1,1986,518
1226,12009,2,10,1986,814
1227,12009,2,11,1986,666
1228,12009,2,6,1986,18
1229,12009,2,3,1986,632
1230,12009,2,7,1986,193
1231,12117,2,2,1986,6
1232,12117,2,4,1986,22
1233,12117,2,9,1986,56
1234,12117,2,8,1986,72
1235,12117,2,5,1986,248
1236,12117,2,1,1986,352
1237,12117,2,10,1986,546
1238,12117,2,11,1986,168
1239,12117,2,6,1986,19
1240,12117,2,3,1986,265
1241,12117,2,7,1986,75
1242,12061,2,2,1986,6
1243,12061,2,4,1986,7
1244,12061,2,9,1986,14
1245,12061,2,8,1986,15
1246,12061,2,5,1986,58
1247,12061,2,1,1986,10
1248,12061,2,10,1986,164
1249,12061,2,11,1986,19
1250,12061,2,6,1986,87
1251,12061,2,3,1986,160
1252,12061,2,7,1986,70
1253,12085,2,2,1986,9
1254,12085,2,4,1986,9
1255,12085,2,9,1986,21
1256,12085,2,8,1986,17
1257,12085,2,5,1986,73
1258,12085,2,1,1986,135
1259,12085,2,10,1986,157
1260,12085,2,11,1986,17
1261,12085,2,6,1986,8
1262,12085,2,3,1986,362
1263,12085,2,7,1986,54
1264,12093,2,2,1986,3
1265,12093,2,4,1986,1
1266,12093,2,9,1986,5
1267,12093,2,8,1986,8
1268,12093,2,5,1986,24
1269,12093,2,1,1986,63
1270,12093,2,10,1986,74
1271,12093,2,11,1986,4
1272,12093,2,6,1986,3
1273,12093,2,3,1986,60
1274,12093,2,7,1986,23
1275,12111,2,2,1986,19
1276,12111,2,4,1986,17
1277,12111,2,9,1986,62
1278,12111,2,8,1986,66
1279,12111,2,5,1986,202
1280,12111,2,1,1986,461
1281,12111,2,10,1986,344
1282,12111,2,11,1986,8
1283,12111,2,6,1986,8
1284,12111,2,3,1986,464
1285,12111,2,7,1986,131
1286,12015,2,2,1986,3
1287,12015,2,4,1986,0
1288,12015,2,9,1986,17
1289,12015,2,8,1986,10
1290,12015,2,5,1986,48
1291,12015,2,1,1986,0
1292,12015,2,10,1986,76
1293,12015,2,11,1986,15
1294,12015,2,6,1986,84
1295,12015,2,3,1986,90
1296,12015,2,7,1986,26
1297,12021,2,2,1986,1
1298,12021,2,4,1986,9
1299,12021,2,9,1986,31
1300,12021,2,8,1986,24
1301,12021,2,5,1986,43
1302,12021,2,1,1986,121
1303,12021,2,10,1986,163
1304,12021,2,11,1986,0
1305,12021,2,6,1986,8
1306,12021,2,3,1986,136
1307,12021,2,7,1986,42
1308,12043,2,2,1986,0
1309,12043,2,4,1986,2
1310,12043,2,9,1986,2
1311,12043,2,8,1986,4
1312,12043,2,5,1986,7
1313,12043,2,1,1986,2
1314,12043,2,10,1986,6
1315,12043,2,11,1986,0
1316,12043,2,6,1986,2
1317,12043,2,3,1986,19
1318,12043,2,7,1986,5
1319,12051,2,2,1986,0
1320,12051,2,4,1986,6
1321,12051,2,9,1986,12
1322,12051,2,8,1986,11
1323,12051,2,5,1986,30
1324,12051,2,1,1986,52
1325,12051,2,10,1986,56
1326,12051,2,11,1986,0
1327,12051,2,6,1986,20
1328,12051,2,3,1986,137
1329,12051,2,7,1986,11
1330,12071,2,2,1986,1
1331,12071,2,4,1986,17
1332,12071,2,9,1986,60
1333,12071,2,8,1986,67
1334,12071,2,5,1986,77
1335,12071,2,1,1986,276
1336,12071,2,10,1986,453
1337,12071,2,11,1986,18
1338,12071,2,6,1986,20
1339,12071,2,3,1986,221
1340,12071,2,7,1986,91
1341,12033,3,5,1986,3728
1342,12033,3,1,1986,726
1343,12033,3,4,1986,197
1344,12033,3,2,1986,827
1345,12033,3,3,1986,1
1346,12091,3,5,1986,2161
1347,12091,3,1,1986,297
1348,12091,3,4,1986,72
1349,12091,3,2,1986,196
1350,12091,3,3,1986,0
1351,12113,3,5,1986,507
1352,12113,3,1,1986,87
1353,12113,3,4,1986,83
1354,12113,3,2,1986,96
1355,12113,3,3,1986,221
1356,12131,3,5,1986,514
1357,12131,3,1,1986,81
1358,12131,3,4,1986,7
1359,12131,3,2,1986,10
1360,12131,3,3,1986,0
1361,12037,3,5,1986,206
1362,12037,3,1,1986,47
1363,12037,3,4,1986,8
1364,12037,3,2,1986,15
1365,12037,3,3,1986,0
1366,12039,3,5,1986,866
1367,12039,3,1,1986,42
1368,12039,3,4,1986,22
1369,12039,3,2,1986,137
1370,12039,3,3,1986,0
1371,12065,3,5,1986,341
1372,12065,3,1,1986,28
1373,12065,3,4,1986,6
1374,12065,3,2,1986,13
1375,12065,3,3,1986,1
1376,12073,3,5,1986,6282
1377,12073,3,1,1986,980
1378,12073,3,4,1986,47
1379,12073,3,2,1986,1688
1380,12073,3,3,1986,1
1381,12077,3,5,1986,79
1382,12077,3,1,1986,0
1383,12077,3,4,1986,0
1384,12077,3,2,1986,0
1385,12077,3,3,1986,0
1386,12129,3,5,1986,236
1387,12129,3,1,1986,14
1388,12129,3,4,1986,0
1389,12129,3,2,1986,16
1390,12129,3,3,1986,0
1391,12023,3,5,1986,838
1392,12023,3,1,1986,82
1393,12023,3,4,1986,50
1394,12023,3,2,1986,91
1395,12023,3,3,1986,34
1396,12029,3,5,1986,105
1397,12029,3,1,1986,14
1398,12029,3,4,1986,9
1399,12029,3,2,1986,1
1400,12029,3,3,1986,0
1401,12047,3,5,1986,106
1402,12047,3,1,1986,5
1403,12047,3,4,1986,4
1404,12047,3,2,1986,22
1405,12047,3,3,1986,9
1406,12067,3,5,1986,71
1407,12067,3,1,1986,7
1408,12067,3,4,1986,1
1409,12067,3,2,1986,3
1410,12067,3,3,1986,0
1411,12079,3,5,1986,347
1412,12079,3,1,1986,21
1413,12079,3,4,1986,13
1414,12079,3,2,1986,18
1415,12079,3,3,1986,0
1416,12121,3,5,1986,638
1417,12121,3,1,1986,51
1418,12121,3,4,1986,33
1419,12121,3,2,1986,17
1420,12121,3,3,1986,61
1421,12123,3,5,1986,529
1422,12123,3,1,1986,29
1423,12123,3,4,1986,33
1424,12123,3,2,1986,29
1425,12123,3,3,1986,8
1426,12019,3,5,1986,594
1427,12019,3,1,1986,122
1428,12019,3,4,1986,23
1429,12019,3,2,1986,386
1430,12019,3,3,1986,0
1431,12031,3,5,1986,7854
1432,12031,3,1,1986,2044
1433,12031,3,4,1986,367
1434,12031,3,2,1986,5523
1435,12031,3,3,1986,7
1436,12089,3,5,1986,680
1437,12089,3,1,1986,48
1438,12089,3,4,1986,26
1439,12089,3,2,1986,90
1440,12089,3,3,1986,52
1441,12017,3,5,1986,907
1442,12017,3,1,1986,88
1443,12017,3,4,1986,26
1444,12017,3,2,1986,97
1445,12017,3,3,1986,1
1446,12053,3,5,1986,633
1447,12053,3,1,1986,110
1448,12053,3,4,1986,19
1449,12053,3,2,1986,94
1450,12053,3,3,1986,228
1451,12069,3,5,1986,1970
1452,12069,3,1,1986,241
1453,12069,3,4,1986,37
1454,12069,3,2,1986,272
1455,12069,3,3,1986,2
1456,12083,3,5,1986,4104
1457,12083,3,1,1986,497
1458,12083,3,4,1986,94
1459,12083,3,2,1986,667
1460,12083,3,3,1986,13
1461,12119,3,5,1986,186
1462,12119,3,1,1986,35
1463,12119,3,4,1986,4
1464,12119,3,2,1986,18
1465,12119,3,3,1986,2
1466,12101,3,5,1986,1909
1467,12101,3,1,1986,346
1468,12101,3,4,1986,59
1469,12101,3,2,1986,378
1470,12101,3,3,1986,4
1471,12103,3,5,1986,13359
1472,12103,3,1,1986,2270
1473,12103,3,4,1986,68
1474,12103,3,2,1986,3493
1475,12103,3,3,1986,12
1476,12035,3,5,1986,215
1477,12035,3,1,1986,27
1478,12035,3,4,1986,3
1479,12035,3,2,1986,43
1480,12035,3,3,1986,0
1481,12107,3,5,1986,639
1482,12107,3,1,1986,72
1483,12107,3,4,1986,25
1484,12107,3,2,1986,107
1485,12107,3,3,1986,1
1486,12109,3,5,1986,904
1487,12109,3,1,1986,94
1488,12109,3,4,1986,47
1489,12109,3,2,1986,178
1490,12109,3,3,1986,1
1491,12127,3,5,1986,5127
1492,12127,3,1,1986,853
1493,12127,3,4,1986,102
1494,12127,3,2,1986,1483
1495,12127,3,3,1986,0
1496,12001,3,5,1986,4174
1497,12001,3,1,1986,462
1498,12001,3,4,1986,66
1499,12001,3,2,1986,1674
1500,12001,3,3,1986,2
1501,12003,3,5,1986,351
1502,12003,3,1,1986,17
1503,12003,3,4,1986,7
1504,12003,3,2,1986,17
1505,12003,3,3,1986,1
1506,12007,3,5,1986,611
1507,12007,3,1,1986,34
1508,12007,3,4,1986,21
1509,12007,3,2,1986,46
1510,12007,3,3,1986,1
1511,12041,3,5,1986,63
1512,12041,3,1,1986,4
1513,12041,3,4,1986,3
1514,12041,3,2,1986,5
1515,12041,3,3,1986,0
1516,12075,3,5,1986,348
1517,12075,3,1,1986,42
1518,12075,3,4,1986,17
1519,12075,3,2,1986,16
1520,12075,3,3,1986,3
1521,12125,3,5,1986,97
1522,12125,3,1,1986,0
1523,12125,3,4,1986,5
1524,12125,3,2,1986,10
1525,12125,3,3,1986,0
1526,12095,3,5,1986,12724
1527,12095,3,1,1986,3385
1528,12095,3,4,1986,161
1529,12095,3,2,1986,4649
1530,12095,3,3,1986,0
1531,12097,3,5,1986,980
1532,12097,3,1,1986,126
1533,12097,3,4,1986,9
1534,12097,3,2,1986,360
1535,12097,3,3,1986,3
1536,12049,3,5,1986,357
1537,12049,3,1,1986,32
1538,12049,3,4,1986,11
1539,12049,3,2,1986,28
1540,12049,3,3,1986,0
1541,12055,3,5,1986,1239
1542,12055,3,1,1986,118
1543,12055,3,4,1986,31
1544,12055,3,2,1986,77
1545,12055,3,3,1986,0
1546,12105,3,5,1986,6538
1547,12105,3,1,1986,856
1548,12105,3,4,1986,223
1549,12105,3,2,1986,1188
1550,12105,3,3,1986,737
1551,12086,3,5,1986,33008
1552,12086,3,1,1986,8764
1553,12086,3,4,1986,212
1554,12086,3,2,1986,25628
1555,12086,3,3,1986,0
1556,12027,3,5,1986,479
1557,12027,3,1,1986,48
1558,12027,3,4,1986,7
1559,12027,3,2,1986,44
1560,12027,3,3,1986,0
1561,12081,3,5,1986,2830
1562,12081,3,1,1986,444
1563,12081,3,4,1986,7
1564,12081,3,2,1986,643
1565,12081,3,3,1986,8
1566,12115,3,5,1986,4004
1567,12115,3,1,1986,646
1568,12115,3,4,1986,30
1569,12115,3,2,1986,692
1570,12115,3,3,1986,4
1571,12057,3,5,1986,14666
1572,12057,3,1,1986,3406
1573,12057,3,4,1986,306
1574,12057,3,2,1986,8738
1575,12057,3,3,1986,8
1576,12005,3,5,1986,2831
1577,12005,3,1,1986,325
1578,12005,3,4,1986,228
1579,12005,3,2,1986,308
1580,12005,3,3,1986,14
1581,12013,3,5,1986,341
1582,12013,3,1,1986,29
1583,12013,3,4,1986,19
1584,12013,3,2,1986,3
1585,12013,3,3,1986,0
1586,12045,3,5,1986,262
1587,12045,3,1,1986,17
1588,12045,3,4,1986,35
1589,12045,3,2,1986,15
1590,12045,3,3,1986,1
1591,12059,3,5,1986,328
1592,12059,3,1,1986,66
1593,12059,3,4,1986,27
1594,12059,3,2,1986,6
1595,12059,3,3,1986,0
1596,12063,3,5,1986,1039
1597,12063,3,1,1986,121
1598,12063,3,4,1986,81
1599,12063,3,2,1986,33
1600,12063,3,3,1986,0
1601,12133,3,5,1986,333
1602,12133,3,1,1986,25
1603,12133,3,4,1986,44
1604,12133,3,2,1986,12
1605,12133,3,3,1986,0
1606,12099,3,5,1986,12148
1607,12099,3,1,1986,2251
1608,12099,3,4,1986,90
1609,12099,3,2,1986,4671
1610,12099,3,3,1986,10
1611,12087,3,5,1986,1029
1612,12087,3,1,1986,115
1613,12087,3,4,1986,0
1614,12087,3,2,1986,268
1615,12087,3,3,1986,11
1616,12011,3,5,1986,25813
1617,12011,3,1,1986,5366
1618,12011,3,4,1986,214
1619,12011,3,2,1986,9996
1620,12011,3,3,1986,16
1621,12009,3,5,1986,3951
1622,12009,3,1,1986,739
1623,12009,3,4,1986,95
1624,12009,3,2,1986,1465
1625,12009,3,3,1986,0
1626,12117,3,5,1986,2519
1627,12117,3,1,1986,483
1628,12117,3,4,1986,60
1629,12117,3,2,1986,1462
1630,12117,3,3,1986,3
1631,12061,3,5,1986,1080
1632,12061,3,1,1986,135
1633,12061,3,4,1986,3
1634,12061,3,2,1986,157
1635,12061,3,3,1986,11
1636,12085,3,5,1986,1363
1637,12085,3,1,1986,176
1638,12085,3,4,1986,29
1639,12085,3,2,1986,150
1640,12085,3,3,1986,4
1641,12093,3,5,1986,309
1642,12093,3,1,1986,59
1643,12093,3,4,1986,6
1644,12093,3,2,1986,42
1645,12093,3,3,1986,2
1646,12111,3,5,1986,1757
1647,12111,3,1,1986,239
1648,12111,3,4,1986,53
1649,12111,3,2,1986,1400
1650,12111,3,3,1986,0
1651,12015,3,5,1986,1039
1652,12015,3,1,1986,197
1653,12015,3,4,1986,11
1654,12015,3,2,1986,182
1655,12015,3,3,1986,2
1656,12021,3,5,1986,2096
1657,12021,3,1,1986,251
1658,12021,3,4,1986,45
1659,12021,3,2,1986,657
1660,12021,3,3,1986,0
1661,12043,3,5,1986,66
1662,12043,3,1,1986,4
1663,12043,3,4,1986,3
1664,12043,3,2,1986,3
1665,12043,3,3,1986,0
1666,12051,3,5,1986,345
1667,12051,3,1,1986,35
1668,12051,3,4,1986,1
1669,12051,3,2,1986,77
1670,12051,3,3,1986,0
1671,12071,3,5,1986,4430
1672,12071,3,1,1986,855
1673,12071,3,4,1986,62
1674,12071,3,2,1986,1222
1675,12071,3,3,1986,4
1676,12033,4,2,1986,4918
1677,12033,4,4,1986,13673
1678,12033,4,1,1986,1079
1679,12033,4,3,1986,136
1680,12091,4,2,1986,1804
1681,12091,4,4,1986,3192
1682,12091,4,1,1986,86
1683,12091,4,3,1986,33
1684,12113,4,2,1986,1164
1685,12113,4,4,1986,1835
1686,12113,4,1,1986,18
1687,12113,4,3,1986,18
1688,12131,4,2,1986,940
1689,12131,4,4,1986,421
1690,12131,4,1,1986,7
1691,12131,4,3,1986,10
1692,12037,4,2,1986,533
1693,12037,4,4,1986,23
1694,12037,4,1,1986,6
1695,12037,4,3,1986,1
1696,12039,4,2,1986,905
1697,12039,4,4,1986,337
1698,12039,4,1,1986,0
1699,12039,4,3,1986,0
1700,12065,4,2,1986,198
1701,12065,4,4,1986,6
1702,12065,4,1,1986,0
1703,12065,4,3,1986,4
1704,12073,4,2,1986,5620
1705,12073,4,4,1986,4914
1706,12073,4,1,1986,319
1707,12073,4,3,1986,328
1708,12077,4,2,1986,208
1709,12077,4,4,1986,9
1710,12077,4,1,1986,0
1711,12077,4,3,1986,0
1712,12129,4,2,1986,493
1713,12129,4,4,1986,24
1714,12129,4,1,1986,10
1715,12129,4,3,1986,0
1716,12023,4,2,1986,1353
1717,12023,4,4,1986,1369
1718,12023,4,1,1986,62
1719,12023,4,3,1986,7
1720,12029,4,2,1986,474
1721,12029,4,4,1986,87
1722,12029,4,1,1986,0
1723,12029,4,3,1986,0
1724,12047,4,2,1986,377
1725,12047,4,4,1986,70
1726,12047,4,1,1986,0
1727,12047,4,3,1986,0
1728,12067,4,2,1986,135
1729,12067,4,4,1986,26
1730,12067,4,1,1986,0
1731,12067,4,3,1986,0
1732,12079,4,2,1986,292
1733,12079,4,4,1986,104
1734,12079,4,1,1986,76
1735,12079,4,3,1986,54
1736,12121,4,2,1986,391
1737,12121,4,4,1986,424
1738,12121,4,1,1986,0
1739,12121,4,3,1986,1
1740,12123,4,2,1986,603
1741,12123,4,4,1986,349
1742,12123,4,1,1986,0
1743,12123,4,3,1986,0
1744,12019,4,2,1986,1191
1745,12019,4,4,1986,336
1746,12019,4,1,1986,43
1747,12019,4,3,1986,8
1748,12031,4,2,1986,14240
1749,12031,4,4,1986,4994
1750,12031,4,1,1986,0
1751,12031,4,3,1986,2240
1752,12089,4,2,1986,790
1753,12089,4,4,1986,128
1754,12089,4,1,1986,668
1755,12089,4,3,1986,87
1756,12017,4,2,1986,1158
1757,12017,4,4,1986,135
1758,12017,4,1,1986,63
1759,12017,4,3,1986,31
1760,12053,4,2,1986,906
1761,12053,4,4,1986,72
1762,12053,4,1,1986,286
1763,12053,4,3,1986,26
1764,12069,4,2,1986,1656
1765,12069,4,4,1986,372
1766,12069,4,1,1986,1
1767,12069,4,3,1986,19
1768,12083,4,2,1986,2570
1769,12083,4,4,1986,447
1770,12083,4,1,1986,249
1771,12083,4,3,1986,238
1772,12119,4,2,1986,457
1773,12119,4,4,1986,67
1774,12119,4,1,1986,0
1775,12119,4,3,1986,264
1776,12101,4,2,1986,2810
1777,12101,4,4,1986,179
1778,12101,4,1,1986,263
1779,12101,4,3,1986,14
1780,12103,4,2,1986,15459
1781,12103,4,4,1986,120
1782,12103,4,1,1986,967
1783,12103,4,3,1986,6596
1784,12035,4,2,1986,626
1785,12035,4,4,1986,86
1786,12035,4,1,1986,7
1787,12035,4,3,1986,34
1788,12107,4,2,1986,1669
1789,12107,4,4,1986,426
1790,12107,4,1,1986,4
1791,12107,4,3,1986,1
1792,12109,4,2,1986,2319
1793,12109,4,4,1986,813
1794,12109,4,1,1986,186
1795,12109,4,3,1986,347
1796,12127,4,2,1986,9994
1797,12127,4,4,1986,869
1798,12127,4,1,1986,218
1799,12127,4,3,1986,8733
1800,12001,4,2,1986,4420
1801,12001,4,4,1986,8712
1802,12001,4,1,1986,88
1803,12001,4,3,1986,535
1804,12003,4,2,1986,505
1805,12003,4,4,1986,54
1806,12003,4,1,1986,2
1807,12003,4,3,1986,26
1808,12007,4,2,1986,227
1809,12007,4,4,1986,155
1810,12007,4,1,1986,0
1811,12007,4,3,1986,321
1812,12041,4,2,1986,114
1813,12041,4,4,1986,25
1814,12041,4,1,1986,0
1815,12041,4,3,1986,1
1816,12075,4,2,1986,478
1817,12075,4,4,1986,142
1818,12075,4,1,1986,0
1819,12075,4,3,1986,0
1820,12125,4,2,1986,19
1821,12125,4,4,1986,52
1822,12125,4,1,1986,71
1823,12125,4,3,1986,11
1824,12095,4,2,1986,9762
1825,12095,4,4,1986,657
1826,12095,4,1,1986,732
1827,12095,4,3,1986,2787
1828,12097,4,2,1986,1979
1829,12097,4,4,1986,0
1830,12097,4,1,1986,8
1831,12097,4,3,1986,1
1832,12049,4,2,1986,571
1833,12049,4,4,1986,47
1834,12049,4,1,1986,13
1835,12049,4,3,1986,11
1836,12055,4,2,1986,998
1837,12055,4,4,1986,146
1838,12055,4,1,1986,61
1839,12055,4,3,1986,101
1840,12105,4,2,1986,6792
1841,12105,4,4,1986,1136
1842,12105,4,1,1986,1862
1843,12105,4,3,1986,286
1844,12086,4,2,1986,5469
1845,12086,4,4,1986,716
1846,12086,4,1,1986,18349
1847,12086,4,3,1986,32007
1848,12027,4,2,1986,336
1849,12027,4,4,1986,52
1850,12027,4,1,1986,3
1851,12027,4,3,1986,10
1852,12081,4,2,1986,3026
1853,12081,4,4,1986,196
1854,12081,4,1,1986,42
1855,12081,4,3,1986,85
1856,12115,4,2,1986,4428
1857,12115,4,4,1986,755
1858,12115,4,1,1986,233
1859,12115,4,3,1986,163
1860,12057,4,2,1986,7466
1861,12057,4,4,1986,3435
1862,12057,4,1,1986,347
1863,12057,4,3,1986,7349
1864,12005,4,2,1986,2232
1865,12005,4,4,1986,1811
1866,12005,4,1,1986,46
1867,12005,4,3,1986,2593
1868,12013,4,2,1986,324
1869,12013,4,4,1986,81
1870,12013,4,1,1986,1
1871,12013,4,3,1986,0
1872,12045,4,2,1986,525
1873,12045,4,4,1986,79
1874,12045,4,1,1986,0
1875,12045,4,3,1986,1
1876,12059,4,2,1986,269
1877,12059,4,4,1986,72
1878,12059,4,1,1986,1
1879,12059,4,3,1986,0
1880,12063,4,2,1986,748
1881,12063,4,4,1986,187
1882,12063,4,1,1986,0
1883,12063,4,3,1986,11
1884,12133,4,2,1986,298
1885,12133,4,4,1986,104
1886,12133,4,1,1986,0
1887,12133,4,3,1986,37
1888,12099,4,2,1986,20107
1889,12099,4,4,1986,912
1890,12099,4,1,1986,1187
1891,12099,4,3,1986,2692
1892,12087,4,2,1986,4749
1893,12087,4,4,1986,161
1894,12087,4,1,1986,76
1895,12087,4,3,1986,281
1896,12011,4,2,1986,27364
1897,12011,4,4,1986,259
1898,12011,4,1,1986,803
1899,12011,4,3,1986,17074
1900,12009,4,2,1986,14104
1901,12009,4,4,1986,2050
