id,group,year,population
12065,10,1987,1022
12065,11,1987,886
12065,12,1987,526
12065,13,1987,156
12067,1,1987,63
12067,2,1987,296
12067,3,1987,386
12067,4,1987,379
12067,5,1987,411
12067,6,1987,439
12067,7,1987,1026
12067,8,1987,726
12067,9,1987,495
12067,10,1987,490
12067,11,1987,384
12067,12,1987,175
12067,13,1987,39
12069,1,1987,1772
12069,2,1987,6049
12069,3,1987,7674
12069,4,1987,7259
12069,5,1987,7965
12069,6,1987,6949
12069,7,1987,17032
12069,8,1987,15160
12069,9,1987,12349
12069,10,1987,17925
12069,11,1987,22418
12069,12,1987,11961
12069,13,1987,2789
12071,1,1987,3802
12071,2,1987,13770
12071,3,1987,16259
12071,4,1987,14689
12071,5,1987,16050
12071,6,1987,16833
12071,7,1987,42192
12071,8,1987,35149
12071,9,1987,26511
12071,10,1987,38346
12071,11,1987,45362
12071,12,1987,21613
12071,13,1987,4696
12073,1,1987,2500
12073,2,1987,8974
12073,3,1987,11474
12073,4,1987,10197
12073,5,1987,16757
12073,6,1987,26561
12073,7,1987,33287
12073,8,1987,25411
12073,9,1987,14319
12073,10,1987,11327
12073,11,1987,8436
12073,12,1987,4092
12073,13,1987,1150
12075,1,1987,355
12075,2,1987,1221
12075,3,1987,1700
12075,4,1987,1619
12075,5,1987,1701
12075,6,1987,1387
12075,7,1987,3290
12075,8,1987,3016
12075,9,1987,2466
12075,10,1987,2976
12075,11,1987,2886
12075,12,1987,1237
12075,13,1987,273
12077,1,1987,62
12077,2,1987,280
12077,3,1987,364
12077,4,1987,352
12077,5,1987,407
12077,6,1987,441
12077,7,1987,973
12077,8,1987,729
12077,9,1987,483
12077,10,1987,496
12077,11,1987,363
12077,12,1987,184
12077,13,1987,43
12079,1,1987,267
12079,2,1987,983
12079,3,1987,1217
12079,4,1987,1170
12079,5,1987,1400
12079,6,1987,1206
12079,7,1987,2471
12079,8,1987,1912
12079,9,1987,1480
12079,10,1987,1449
12079,11,1987,1272
12079,12,1987,741
12079,13,1987,209
12081,1,1987,2534
12081,2,1987,8564
12081,3,1987,10342
12081,4,1987,9287
12081,5,1987,10145
12081,6,1987,10768
12081,7,1987,26382
12081,8,1987,21608
12081,9,1987,15837
12081,10,1987,22558
12081,11,1987,30032
12081,12,1987,18163
12081,13,1987,4989
12083,1,1987,2628
12083,2,1987,8527
12083,3,1987,11029
12083,4,1987,10349
12083,5,1987,10895
12083,6,1987,10206
12083,7,1987,24560
12083,8,1987,21066
12083,9,1987,16325
12083,10,1987,21823
12083,11,1987,24290
12083,12,1987,10420
12083,13,1987,2170
12085,1,1987,1119
12085,2,1987,3600
12085,3,1987,4556
12085,4,1987,4084
12085,5,1987,4768
12085,6,1987,4915
12085,7,1987,12370
12085,8,1987,10860
12085,9,1987,8082
12085,10,1987,11690
12085,11,1987,14946
12085,12,1987,7606
12085,13,1987,1589
12087,1,1987,983
12087,2,1987,3217
12087,3,1987,3705
12087,4,1987,3127
12087,5,1987,3643
12087,6,1987,5177
12087,7,1987,13598
12087,8,1987,11686
12087,9,1987,8290
12087,10,1987,9335
12087,11,1987,7709
12087,12,1987,3158
12087,13,1987,606
12089,1,1987,685
12089,2,1987,2397
12089,3,1987,3152
12089,4,1987,3020
12089,5,1987,3321
12089,6,1987,2776
12089,7,1987,6907
12089,8,1987,6142
12089,9,1987,4457
12089,10,1987,3763
12089,11,1987,2526
12089,12,1987,1132
12089,13,1987,249
12091,1,1987,2450
12091,2,1987,8361
12091,3,1987,10198
12091,4,1987,9132
12091,5,1987,10458
12091,6,1987,12650
12091,7,1987,26977
12091,8,1987,19560
12091,9,1987,13551
12091,10,1987,12291
12091,11,1987,7868
12091,12,1987,2956
12091,13,1987,806
12093,1,1987,506
12093,2,1987,1702
12093,3,1987,2057
12093,4,1987,1948
12093,5,1987,2325
12093,6,1987,1889
12093,7,1987,4101
12093,8,1987,3319
12093,9,1987,2517
12093,10,1987,2987
12093,11,1987,2794
12093,12,1987,1160
12093,13,1987,225
12095,1,1987,10053
12095,2,1987,34123
12095,3,1987,40320
12095,4,1987,36496
12095,5,1987,47557
12095,6,1987,58472
12095,7,1987,122229
12095,8,1987,84628
12095,9,1987,55046
12095,10,1987,51579
12095,11,1987,39274
12095,12,1987,19030
12095,13,1987,5726
12097,1,1987,1382
12097,2,1987,5074
12097,3,1987,6068
12097,4,1987,5675
12097,5,1987,6217
12097,6,1987,6502
12097,7,1987,14850
12097,8,1987,12410
12097,9,1987,8363
12097,10,1987,8224
12097,11,1987,7492
12097,12,1987,3871
12097,13,1987,1227
12099,1,1987,11061
12099,2,1987,36782
12099,3,1987,43140
12099,4,1987,38296
12099,5,1987,42148
12099,6,1987,47233
12099,7,1987,124400
12099,8,1987,100716
12099,9,1987,68802
12099,10,1987,83269
12099,11,1987,108403
12099,12,1987,65317
12099,13,1987,15254
12101,1,1987,2540
12101,2,1987,10706
12101,3,1987,12815
12101,4,1987,12097
12101,5,1987,13280
12101,6,1987,12773
12101,7,1987,30662
12101,8,1987,26756
12101,9,1987,20984
12101,10,1987,34845
12101,11,1987,50682
12101,12,1987,27043
12101,13,1987,5574
12103,1,1987,9196
12103,2,1987,32490
12103,3,1987,40129
12103,4,1987,38235
12103,5,1987,44560
12103,6,1987,47965
12103,7,1987,121140
12103,8,1987,102610
12103,9,1987,74888
12103,10,1987,94900
12103,11,1987,115892
12103,12,1987,77739
12103,13,1987,24449
12105,1,1987,5608
12105,2,1987,21033
12105,3,1987,26022
12105,4,1987,23948
12105,5,1987,27638
12105,6,1987,26974
12105,7,1987,57887
12105,8,1987,48078
12105,9,1987,36003
12105,10,1987,40321
12105,11,1987,40905
12105,12,1987,20703
12105,13,1987,5090
12107,1,1987,878
12107,2,1987,3494
12107,3,1987,4487
12107,4,1987,4305
12107,5,1987,4439
12107,6,1987,3732
12107,7,1987,8627
12107,8,1987,7609
12107,9,1987,6059
12107,10,1987,7695
12107,11,1987,7027
12107,12,1987,3059
12107,13,1987,672
12109,1,1987,980
12109,2,1987,3686
12109,3,1987,4540
12109,4,1987,4366
12109,5,1987,5155
12109,6,1987,4746
12109,7,1987,11451
12109,8,1987,10633
12109,9,1987,7346
12109,10,1987,7948
12109,11,1987,7381
12109,12,1987,3307
12109,13,1987,973
12111,1,1987,2029
12111,2,1987,7093
12111,3,1987,8553
12111,4,1987,7425
12111,5,1987,7648
12111,6,1987,7681
12111,7,1987,19999
12111,8,1987,15513
12111,9,1987,10992
12111,10,1987,14980
12111,11,1987,16992
12111,12,1987,7349
12111,13,1987,1468
12113,1,1987,1104
12113,2,1987,4679
12113,3,1987,5563
12113,4,1987,5278
12113,5,1987,5567
12113,6,1987,5486
12113,7,1987,13411
12113,8,1987,10924
12113,9,1987,7779
12113,10,1987,6515
12113,11,1987,4305
12113,12,1987,1823
12113,13,1987,466
12115,1,1987,2454
12115,2,1987,9132
12115,3,1987,11246
12115,4,1987,10728
12115,5,1987,12454
12115,6,1987,12553
12115,7,1987,31680
12115,8,1987,29297
12115,9,1987,22900
12115,10,1987,34552
12115,11,1987,47070
12115,12,1987,27749
12115,13,1987,7285
12117,1,1987,3555
12117,2,1987,14154
12117,3,1987,18152
12117,4,1987,17689
12117,5,1987,18675
12117,6,1987,18183
12117,7,1987,46992
12117,8,1987,42025
12117,9,1987,26362
12117,10,1987,21428
12117,11,1987,16020
12117,12,1987,7733
12117,13,1987,2148
12119,1,1987,383
12119,2,1987,1433
12119,3,1987,1897
12119,4,1987,1828
12119,5,1987,2241
12119,6,1987,1992
12119,7,1987,3949
12119,8,1987,3311
12119,9,1987,2797
12119,10,1987,3777
12119,11,1987,4154
12119,12,1987,1787
12119,13,1987,341
12121,1,1987,307
12121,2,1987,1400
12121,3,1987,1937
12121,4,1987,1949
12121,5,1987,2101
12121,6,1987,1551
12121,7,1987,3490
12121,8,1987,3255
12121,9,1987,2609
12121,10,1987,2804
12121,11,1987,2355
12121,12,1987,1353
12121,13,1987,419
12123,1,1987,311
12123,2,1987,1065
12123,3,1987,1399
12123,4,1987,1246
12123,5,1987,1351
12123,6,1987,1191
12123,7,1987,2719
12123,8,1987,2196
12123,9,1987,1706
12123,10,1987,1787
12123,11,1987,1409
12123,12,1987,704
12123,13,1987,169
12125,1,1987,126
12125,2,1987,555
12125,3,1987,747
12125,4,1987,624
12125,5,1987,821
12125,6,1987,873
12125,7,1987,2683
12125,8,1987,1693
12125,9,1987,930
12125,10,1987,720
12125,11,1987,479
12125,12,1987,202
12125,13,1987,59
12127,1,1987,4177
12127,2,1987,14744
12127,3,1987,18188
12127,4,1987,17156
12127,5,1987,21425
12127,6,1987,23903
12127,7,1987,49336
12127,8,1987,40714
12127,9,1987,29663
12127,10,1987,39059
12127,11,1987,44755
12127,12,1987,24100
12127,13,1987,6813
12129,1,1987,178
12129,2,1987,768
12129,3,1987,1047
12129,4,1987,1004
12129,5,1987,1002
12129,6,1987,774
12129,7,1987,2007
12129,8,1987,1971
12129,9,1987,1330
12129,10,1987,1176
12129,11,1987,885
12129,12,1987,458
12129,13,1987,124
12131,1,1987,328
12131,2,1987,1390
12131,3,1987,1774
12131,4,1987,1788
12131,5,1987,1859
12131,6,1987,1569
12131,7,1987,3875
12131,8,1987,3455
12131,9,1987,2928
12131,10,1987,3466
12131,11,1987,2780
12131,12,1987,1276
12131,13,1987,325
12133,1,1987,204
12133,2,1987,861
12133,3,1987,1115
12133,4,1987,1182
12133,5,1987,1260
12133,6,1987,1038
12133,7,1987,2136
12133,8,1987,2052
12133,9,1987,1668
12133,10,1987,1833
12133,11,1987,1633
12133,12,1987,900
12133,13,1987,231
12001,1,1988,2589
12001,2,1988,9018
12001,3,1988,11315
12001,4,1988,9551
12001,5,1988,18001
12001,6,1988,28344
12001,7,1988,33172
12001,8,1988,23871
12001,9,1988,13725
12001,10,1988,11400
12001,11,1988,9398
12001,12,1988,4883
12001,13,1988,1465
12003,1,1988,318
12003,2,1988,1097
12003,3,1988,1583
12003,4,1988,1460
12003,5,1988,1522
12003,6,1988,1353
12003,7,1988,3250
12003,8,1988,2626
12003,9,1988,1706
12003,10,1988,1320
12003,11,1988,855
12003,12,1988,441
12003,13,1988,115
12005,1,1988,2060
12005,2,1988,7084
12005,3,1988,9004
12005,4,1988,8293
12005,5,1988,9135
12005,6,1988,9314
12005,7,1988,22273
12005,8,1988,17412
12005,9,1988,12840
12005,10,1988,12026
12005,11,1988,9275
12005,12,1988,4126
12005,13,1988,963
12007,1,1988,313
12007,2,1988,1147
12007,3,1988,1571
12007,4,1988,1474
12007,5,1988,1591
12007,6,1988,1604
12007,7,1988,4373
12007,8,1988,3296
12007,9,1988,2338
12007,10,1988,2026
12007,11,1988,1622
12007,12,1988,811
12007,13,1988,216
12009,1,1988,5233
12009,2,1988,19051
12009,3,1988,23308
12009,4,1988,20751
12009,5,1988,23823
12009,6,1988,24975
12009,7,1988,64652
12009,8,1988,49379
12009,9,1988,38604
12009,10,1988,42233
12009,11,1988,39164
12009,12,1988,16795
12009,13,1988,3830
12011,1,1988,16876
12011,2,1988,57759
12011,3,1988,69136
12011,4,1988,61635
12011,5,1988,67137
12011,6,1988,76883
12011,7,1988,207682
12011,8,1988,169912
12011,9,1988,114889
12011,10,1988,114077
12011,11,1988,135091
12011,12,1988,95024
12011,13,1988,22090
12013,1,1988,159
12013,2,1988,582
12013,3,1988,758
12013,4,1988,757
12013,5,1988,823
12013,6,1988,757
12013,7,1988,1652
12013,8,1988,1328
12013,9,1988,1065
12013,10,1988,936
12013,11,1988,833
12013,12,1988,527
12013,13,1988,144
12015,1,1988,830
12015,2,1988,3407
12015,3,1988,4232
12015,4,1988,3945
12015,5,1988,4368
12015,6,1988,4062
12015,7,1988,10495
12015,8,1988,9644
12015,9,1988,8243
12015,10,1988,15338
12015,11,1988,20462
12015,12,1988,10074
12015,13,1988,2188
12017,1,1988,828
12017,2,1988,3263
12017,3,1988,4266
12017,4,1988,4125
12017,5,1988,4104
12017,6,1988,3435
12017,7,1988,9153
12017,8,1988,8946
12017,9,1988,8077
12017,10,1988,13179
12017,11,1988,17103
12017,12,1988,7918
12017,13,1988,1609
12019,1,1988,1499
12019,2,1988,6090
12019,3,1988,8196
12019,4,1988,8010
12019,5,1988,8233
12019,6,1988,6704
12019,7,1988,17085
12019,8,1988,16954
12019,9,1988,10965
12019,10,1988,7446
12019,11,1988,5064
12019,12,1988,2434
12019,13,1988,790
12021,1,1988,1990
12021,2,1988,6363
12021,3,1988,7713
12021,4,1988,6875
12021,5,1988,7335
12021,6,1988,8045
12021,7,1988,20162
12021,8,1988,16844
12021,9,1988,12979
12021,10,1988,16926
12021,11,1988,19326
12021,12,1988,9045
12021,13,1988,1806
12023,1,1988,601
12023,2,1988,2488
12023,3,1988,3319
12023,4,1988,3071
12023,5,1988,3324
12023,6,1988,2695
12023,7,1988,6285
12023,8,1988,5592
12023,9,1988,4156
12023,10,1988,3959
12023,11,1988,3322
12023,12,1988,1512
12023,13,1988,357
12086,1,1988,31208
12086,2,1988,102097
12086,3,1988,124359
12086,4,1988,112583
12086,5,1988,131758
12086,6,1988,139755
12086,7,1988,322280
12086,8,1988,258393
12086,9,1988,199336
12086,10,1988,181712
12086,11,1988,145299
12086,12,1988,91953
12086,13,1988,27384
12027,1,1988,364
12027,2,1988,1213
12027,3,1988,1484
12027,4,1988,1440
12027,5,1988,1698
12027,6,1988,1645
12027,7,1988,3425
12027,8,1988,2792
12027,9,1988,2161
12027,10,1988,2374
12027,11,1988,2664
12027,12,1988,1345
12027,13,1988,299
12029,1,1988,138
12029,2,1988,526
12029,3,1988,703
12029,4,1988,658
12029,5,1988,681
12029,6,1988,622
12029,7,1988,1412
12029,8,1988,1323
12029,9,1988,1102
12029,10,1988,1209
12029,11,1988,922
12029,12,1988,375
12029,13,1988,86
12031,1,1988,12290
12031,2,1988,41153
12031,3,1988,49760
12031,4,1988,42231
12031,5,1988,47614
12031,6,1988,57945
12031,7,1988,129810
12031,8,1988,95441
12031,9,1988,61581
12031,10,1988,54486
12031,11,1988,42448
12031,12,1988,21095
12031,13,1988,5778
12033,1,1988,4343
12033,2,1988,14833
12033,3,1988,18675
12033,4,1988,17079
12033,5,1988,21033
12033,6,1988,22873
12033,7,1988,44969
12033,8,1988,34987
12033,9,1988,26226
12033,10,1988,23856
12033,11,1988,18463
12033,12,1988,8650
12033,13,1988,2329
12035,1,1988,244
12035,2,1988,974
12035,3,1988,1235
12035,4,1988,1207
12035,5,1988,1209
12035,6,1988,1027
12035,7,1988,2677
12035,8,1988,2681
12035,9,1988,2171
12035,10,1988,3803
12035,11,1988,4278
12035,12,1988,1197
12035,13,1988,238
12037,1,1988,132
12037,2,1988,452
12037,3,1988,604
12037,4,1988,586
12037,5,1988,651
12037,6,1988,488
12037,7,1988,1197
12037,8,1988,1102
12037,9,1988,1055
12037,10,1988,1050
12037,11,1988,911
12037,12,1988,474
12037,13,1988,151
12039,1,1988,716
12039,2,1988,2609
12039,3,1988,3676
12039,4,1988,3375
12039,5,1988,3518
12039,6,1988,3033
12039,7,1988,6640
12039,8,1988,5441
12039,9,1988,3973
12039,10,1988,3609
12039,11,1988,3011
12039,12,1988,1722
12039,13,1988,507
12041,1,1988,113
12041,2,1988,487
12041,3,1988,616
12041,4,1988,570
12041,5,1988,993
12041,6,1988,773
12041,7,1988,1204
12041,8,1988,1162
12041,9,1988,897
12041,10,1988,926
12041,11,1988,771
12041,12,1988,304
12041,13,1988,95
12043,1,1988,80
12043,2,1988,390
12043,3,1988,501
12043,4,1988,476
12043,5,1988,500
12043,6,1988,365
12043,7,1988,893
12043,8,1988,823
12043,9,1988,801
12043,10,1988,970
12043,11,1988,892
12043,12,1988,377
12043,13,1988,69
12045,1,1988,141
12045,2,1988,608
12045,3,1988,797
12045,4,1988,809
12045,5,1988,931
12045,6,1988,754
12045,7,1988,1770
12045,8,1988,1425
12045,9,1988,1277
12045,10,1988,1340
12045,11,1988,1024
12045,12,1988,524
12045,13,1988,125
12047,1,1988,166
12047,2,1988,621
12047,3,1988,809
12047,4,1988,860
12047,5,1988,942
12047,6,1988,836
12047,7,1988,1749
12047,8,1988,1360
12047,9,1988,938
12047,10,1988,819
12047,11,1988,687
12047,12,1988,409
12047,13,1988,96
12049,1,1988,388
12049,2,1988,1186
12049,3,1988,1635
12049,4,1988,1546
12049,5,1988,1615
12049,6,1988,1346
12049,7,1988,2776
12049,8,1988,2337
12049,9,1988,1823
12049,10,1988,1818
12049,11,1988,1733
12049,12,1988,849
12049,13,1988,208
12051,1,1988,542
12051,2,1988,1767
12051,3,1988,2228
12051,4,1988,2081
12051,5,1988,2127
12051,6,1988,1857
12051,7,1988,4017
12051,8,1988,3171
12051,9,1988,2448
12051,10,1988,2156
12051,11,1988,1663
12051,12,1988,803
12051,13,1988,186
12053,1,1988,888
12053,2,1988,3624
12053,3,1988,4702
12053,4,1988,4440
12053,5,1988,4727
12053,6,1988,3736
12053,7,1988,9569
12053,8,1988,9559
12053,9,1988,7928
12053,10,1988,13618
12053,11,1988,18671
12053,12,1988,7050
12053,13,1988,1328
12055,1,1988,806
12055,2,1988,2598
12055,3,1988,3532
12055,4,1988,3226
12055,5,1988,3321
12055,6,1988,2750
12055,7,1988,7005
12055,8,1988,6065
12055,9,1988,5227
12055,10,1988,8976
12055,11,1988,12875
12055,12,1988,6562
12055,13,1988,1400
12057,1,1988,13434
12057,2,1988,45943
12057,3,1988,56303
12057,4,1988,50740
12057,5,1988,58358
12057,6,1988,66708
12057,7,1988,153693
12057,8,1988,120498
12057,9,1988,81316
12057,10,1988,70797
12057,11,1988,60145
12057,12,1988,30589
12057,13,1988,7952
12059,1,1988,171
12059,2,1988,820
12059,3,1988,1038
12059,4,1988,1126
12059,5,1988,1267
12059,6,1988,1017
12059,7,1988,2287
12059,8,1988,2069
12059,9,1988,1687
12059,10,1988,1554
12059,11,1988,1408
12059,12,1988,788
12059,13,1988,200
12061,1,1988,1028
12061,2,1988,3649
12061,3,1988,4683
12061,4,1988,4309
12061,5,1988,4785
12061,6,1988,4323
12061,7,1988,11048
12061,8,1988,9730
12061,9,1988,7518
12061,10,1988,10853
12061,11,1988,13933
12061,12,1988,6664
12061,13,1988,1462
12063,1,1988,480
12063,2,1988,2082
12063,3,1988,2834
12063,4,1988,2882
12063,5,1988,4085
12063,6,1988,3088
12063,7,1988,6332
12063,8,1988,5484
12063,9,1988,4101
12063,10,1988,3906
12063,11,1988,3409
12063,12,1988,2078
12063,13,1988,549
12065,1,1988,149
12065,2,1988,683
12065,3,1988,919
12065,4,1988,907
12065,5,1988,913
12065,6,1988,687
12065,7,1988,1567
12065,8,1988,1454
12065,9,1988,1058
12065,10,1988,1015
12065,11,1988,894
12065,12,1988,536
12065,13,1988,160
12067,1,1988,47
12067,2,1988,307
12067,3,1988,393
12067,4,1988,384
12067,5,1988,410
12067,6,1988,445
12067,7,1988,1063
12067,8,1988,750
12067,9,1988,524
12067,10,1988,496
12067,11,1988,390
12067,12,1988,180
12067,13,1988,38
12069,1,1988,1844
12069,2,1988,6210
12069,3,1988,7957
12069,4,1988,7437
12069,5,1988,7993
12069,6,1988,6900
12069,7,1988,17506
12069,8,1988,15709
12069,9,1988,13053
12069,10,1988,18183
12069,11,1988,22966
12069,12,1988,12483
12069,13,1988,2909
12071,1,1988,4110
12071,2,1988,14237
12071,3,1988,17036
12071,4,1988,15225
12071,5,1988,16334
12071,6,1988,16938
12071,7,1988,43904
12071,8,1988,36965
12071,9,1988,28320
12071,10,1988,38917
12071,11,1988,47010
12071,12,1988,22889
12071,13,1988,4975
12073,1,1988,2550
12073,2,1988,9234
12073,3,1988,11888
12073,4,1988,10533
12073,5,1988,17215
12073,6,1988,26688
12073,7,1988,33778
12073,8,1988,26828
12073,9,1988,15333
12073,10,1988,11510
12073,11,1988,8804
12073,12,1988,4330
12073,13,1988,1212
12075,1,1988,324
12075,2,1988,1265
12075,3,1988,1738
12075,4,1988,1633
12075,5,1988,1694
12075,6,1988,1353
12075,7,1988,3319
12075,8,1988,3093
12075,9,1988,2572
12075,10,1988,2968
12075,11,1988,2946
12075,12,1988,1286
12075,13,1988,279
12077,1,1988,63
12077,2,1988,267
12077,3,1988,360
12077,4,1988,348
12077,5,1988,410
12077,6,1988,432
12077,7,1988,987
12077,8,1988,738
12077,9,1988,486
12077,10,1988,480
12077,11,1988,353
12077,12,1988,183
12077,13,1988,43
12079,1,1988,247
12079,2,1988,1007
12079,3,1988,1212
12079,4,1988,1160
12079,5,1988,1389
12079,6,1988,1188
12079,7,1988,2519
12079,8,1988,1958
12079,9,1988,1528
12079,10,1988,1424
12079,11,1988,1248
12079,12,1988,762
12079,13,1988,212
12081,1,1988,2666
12081,2,1988,8870
12081,3,1988,10784
12081,4,1988,9565
12081,5,1988,10290
12081,6,1988,10757
12081,7,1988,27307
12081,8,1988,22672
12081,9,1988,16768
12081,10,1988,22757
12081,11,1988,30861
12081,12,1988,18893
12081,13,1988,5213
12083,1,1988,2614
12083,2,1988,8931
12083,3,1988,11453
12083,4,1988,10609
12083,5,1988,11021
12083,6,1988,10187
12083,7,1988,25292
12083,8,1988,21916
12083,9,1988,17277
12083,10,1988,22191
12083,11,1988,25386
12083,12,1988,11050
12083,13,1988,2276
12085,1,1988,1107
12085,2,1988,3803
12085,3,1988,4753
12085,4,1988,4198
12085,5,1988,4824
12085,6,1988,4888
12085,7,1988,12864
12085,8,1988,11426
12085,9,1988,8656
12085,10,1988,11894
12085,11,1988,15507
12085,12,1988,8026
12085,13,1988,1687
12087,1,1988,934
12087,2,1988,3403
12087,3,1988,3821
12087,4,1988,3143
12087,5,1988,3556
12087,6,1988,5007
12087,7,1988,13829
12087,8,1988,12262
12087,9,1988,8747
12087,10,1988,9313
12087,11,1988,7879
12087,12,1988,3306
12087,13,1988,628
12089,1,1988,726
12089,2,1988,2404
12089,3,1988,3216
12089,4,1988,3065
12089,5,1988,3346
12089,6,1988,2738
12089,7,1988,7045
12089,8,1988,6339
12089,9,1988,4736
12089,10,1988,3860
12089,11,1988,2621
12089,12,1988,1195
12089,13,1988,260
12091,1,1988,2476
12091,2,1988,8522
12091,3,1988,10453
12091,4,1988,9274
12091,5,1988,10258
12091,6,1988,12316
12091,7,1988,27684
12091,8,1988,20007
12091,9,1988,14133
12091,10,1988,12583
12091,11,1988,8274
12091,12,1988,3117
12091,13,1988,843
12093,1,1988,568
12093,2,1988,1684
12093,3,1988,2123
12093,4,1988,2000
12093,5,1988,2342
12093,6,1988,1888
12093,7,1988,4213
12093,8,1988,3419
12093,9,1988,2651
12093,10,1988,3055
12093,11,1988,2911
12093,12,1988,1232
12093,13,1988,237
12095,1,1988,10621
12095,2,1988,35155
12095,3,1988,41861
12095,4,1988,37369
12095,5,1988,47848
12095,6,1988,58523
12095,7,1988,126956
12095,8,1988,88546
12095,9,1988,57590
12095,10,1988,51742
12095,11,1988,40276
12095,12,1988,19582
12095,13,1988,5874
12097,1,1988,1484
12097,2,1988,5435
12097,3,1988,6566
12097,4,1988,6126
12097,5,1988,6584
12097,6,1988,6807
12097,7,1988,15935
12097,8,1988,13365
12097,9,1988,9197
12097,10,1988,8584
12097,11,1988,7882
12097,12,1988,4035
12097,13,1988,1280
12099,1,1988,11859
12099,2,1988,38397
12099,3,1988,45287
12099,4,1988,39553
12099,5,1988,42796
12099,6,1988,47311
12099,7,1988,129629
12099,8,1988,106270
12099,9,1988,73383
12099,10,1988,84007
12099,11,1988,111272
12099,12,1988,69039
12099,13,1988,16199
12101,1,1988,2890
12101,2,1988,10937
12101,3,1988,13446
12101,4,1988,12536
12101,5,1988,13544
12101,6,1988,12936
12101,7,1988,31971
12101,8,1988,28072
12101,9,1988,22302
12101,10,1988,34553
12101,11,1988,51791
12101,12,1988,28562
12101,13,1988,5915
12103,1,1988,9685
12103,2,1988,32930
12103,3,1988,40823
12103,4,1988,38301
12103,5,1988,43982
12103,6,1988,46800
12103,7,1988,123050
12103,8,1988,106077
12103,9,1988,77601
12103,10,1988,92593
12103,11,1988,114702
12103,12,1988,78119
12103,13,1988,24882
12105,1,1988,6055
12105,2,1988,21295
12105,3,1988,26785
12105,4,1988,24362
12105,5,1988,27713
12105,6,1988,26448
12105,7,1988,58819
12105,8,1988,49557
12105,9,1988,37800
12105,10,1988,40917
12105,11,1988,42471
12105,12,1988,21748
12105,13,1988,5309
12107,1,1988,948
12107,2,1988,3426
12107,3,1988,4540
12107,4,1988,4319
12107,5,1988,4386
12107,6,1988,3593
12107,7,1988,8638
12107,8,1988,7748
12107,9,1988,6204
12107,10,1988,7598
12107,11,1988,7094
12107,12,1988,3133
12107,13,1988,682
